datetime,datetime_nano,SHFE.cu2606.open,SHFE.cu2606.high,SHFE.cu2606.low,SHFE.cu2606.close,SHFE.cu2606.volume,SHFE.cu2606.open_oi,SHFE.cu2606.close_oi
2026-01-14 14:57:00.000000000,1768373820000000000,104100,104270,104100,104260,29,34996,34996
2026-01-14 14:58:00.000000000,1768373880000000000,104260,104260,104140,104140,23,34996,35008
2026-01-14 14:59:00.000000000,1768373940000000000,104140,104360,104140,104260,35,35008,34996
2026-01-14 21:00:00.000000000,1768395600000000000,104360,104710,104360,104620,140,34996,34989
2026-01-14 21:01:00.000000000,1768395660000000000,104620,104810,104570,104730,103,34989,34991
2026-01-14 21:02:00.000000000,1768395720000000000,104730,104730,104280,104320,73,34991,34979
2026-01-14 21:03:00.000000000,1768395780000000000,104320,104350,104010,104110,125,34979,34978
2026-01-14 21:04:00.000000000,1768395840000000000,104110,104110,103870,104010,115,34978,34990
2026-01-14 21:05:00.000000000,1768395900000000000,104010,104080,103770,103830,113,34990,35015
2026-01-14 21:06:00.000000000,1768395960000000000,103830,103930,103650,103680,90,35015,35008
2026-01-14 21:07:00.000000000,1768396020000000000,103680,103820,103500,103790,87,35008,34996
2026-01-14 21:08:00.000000000,1768396080000000000,103790,103940,103770,103860,98,34996,35010
2026-01-14 21:09:00.000000000,1768396140000000000,103860,103930,103700,103790,95,35010,35004
2026-01-14 21:10:00.000000000,1768396200000000000,103790,104030,103790,104030,70,35004,34977
2026-01-14 21:11:00.000000000,1768396260000000000,104030,104030,103890,103890,34,34977,34970
2026-01-14 21:12:00.000000000,1768396320000000000,103890,104030,103880,103970,75,34970,34974
2026-01-14 21:13:00.000000000,1768396380000000000,103970,104060,103930,103990,87,34974,34973
2026-01-14 21:14:00.000000000,1768396440000000000,103990,103990,103590,103680,114,34973,34992
2026-01-14 21:15:00.000000000,1768396500000000000,103680,103910,103680,103890,81,34992,34997
2026-01-14 21:16:00.000000000,1768396560000000000,103890,103930,103800,103810,104,34997,34993
2026-01-14 21:17:00.000000000,1768396620000000000,103810,103900,103780,103780,30,34993,35005
2026-01-14 21:18:00.000000000,1768396680000000000,103780,103880,103740,103810,43,35005,35007
2026-01-14 21:19:00.000000000,1768396740000000000,103810,103840,103750,103840,9,35007,35006
2026-01-14 21:20:00.000000000,1768396800000000000,103840,103960,103840,103900,36,35006,35010
2026-01-14 21:21:00.000000000,1768396860000000000,103900,103980,103890,103920,27,35010,35010
2026-01-14 21:22:00.000000000,1768396920000000000,103920,104140,103890,104110,72,35010,35001
2026-01-14 21:23:00.000000000,1768396980000000000,104110,104150,104060,104120,29,35001,35004
2026-01-14 21:24:00.000000000,1768397040000000000,104120,104150,103960,104030,35,35004,35011
2026-01-14 21:25:00.000000000,1768397100000000000,104030,104070,103870,103920,22,35011,35017
2026-01-14 21:26:00.000000000,1768397160000000000,103920,103950,103720,103740,25,35017,35035
2026-01-14 21:27:00.000000000,1768397220000000000,103740,103950,103710,103950,25,35035,35042
2026-01-14 21:28:00.000000000,1768397280000000000,103950,104050,103900,104030,32,35042,35034
2026-01-14 21:29:00.000000000,1768397340000000000,104030,104030,103880,104010,40,35034,35035
2026-01-14 21:30:00.000000000,1768397400000000000,104010,104020,103770,103860,70,35035,35050
2026-01-14 21:31:00.000000000,1768397460000000000,103860,103860,103700,103760,80,35050,35070
2026-01-14 21:32:00.000000000,1768397520000000000,103760,103870,103760,103870,10,35070,35068
2026-01-14 21:33:00.000000000,1768397580000000000,103870,103890,103790,103790,16,35068,35072
2026-01-14 21:34:00.000000000,1768397640000000000,103790,103790,103660,103710,83,35072,35080
2026-01-14 21:35:00.000000000,1768397700000000000,103710,103710,103560,103580,127,35080,35090
2026-01-14 21:36:00.000000000,1768397760000000000,103580,103700,103550,103690,76,35090,35107
2026-01-14 21:37:00.000000000,1768397820000000000,103690,103800,103660,103800,45,35107,35102
2026-01-14 21:38:00.000000000,1768397880000000000,103800,103810,103740,103790,32,35102,35103
2026-01-14 21:39:00.000000000,1768397940000000000,103790,103810,103740,103810,24,35103,35105
2026-01-14 21:40:00.000000000,1768398000000000000,103810,103900,103800,103880,52,35105,35116
2026-01-14 21:41:00.000000000,1768398060000000000,103880,103930,103700,103730,110,35116,35122
2026-01-14 21:42:00.000000000,1768398120000000000,103730,103900,103730,103900,17,35122,35123
2026-01-14 21:43:00.000000000,1768398180000000000,103900,103970,103880,103970,41,35123,35118
2026-01-14 21:44:00.000000000,1768398240000000000,103970,103970,103870,103920,57,35118,35136
2026-01-14 21:45:00.000000000,1768398300000000000,103920,103980,103880,103900,30,35136,35132
2026-01-14 21:46:00.000000000,1768398360000000000,103900,104040,103880,104030,28,35132,35139
2026-01-14 21:47:00.000000000,1768398420000000000,104030,104040,103900,103900,23,35139,35130
2026-01-14 21:48:00.000000000,1768398480000000000,103900,103900,103800,103870,44,35130,35139
2026-01-14 21:49:00.000000000,1768398540000000000,103870,103980,103840,103900,57,35139,35132
2026-01-14 21:50:00.000000000,1768398600000000000,103900,103900,103800,103810,23,35132,35144
2026-01-14 21:51:00.000000000,1768398660000000000,103810,103860,103780,103860,23,35144,35153
2026-01-14 21:52:00.000000000,1768398720000000000,103860,103960,103860,103940,66,35153,35180
2026-01-14 21:53:00.000000000,1768398780000000000,103940,103970,103930,103960,19,35180,35178
2026-01-14 21:54:00.000000000,1768398840000000000,103960,103990,103940,103990,26,35178,35185
2026-01-14 21:55:00.000000000,1768398900000000000,103990,104020,103940,103960,27,35185,35181
2026-01-14 21:56:00.000000000,1768398960000000000,103960,103990,103910,103970,23,35181,35177
2026-01-14 21:57:00.000000000,1768399020000000000,103970,104120,103950,104090,51,35177,35189
2026-01-14 21:58:00.000000000,1768399080000000000,104090,104120,104020,104070,29,35189,35199
2026-01-14 21:59:00.000000000,1768399140000000000,104070,104190,104070,104150,37,35199,35204
2026-01-14 22:00:00.000000000,1768399200000000000,104150,104150,103970,104120,32,35204,35209
2026-01-14 22:01:00.000000000,1768399260000000000,104120,104200,104030,104200,34,35209,35212
2026-01-14 22:02:00.000000000,1768399320000000000,104200,104310,104190,104290,56,35212,35219
2026-01-14 22:03:00.000000000,1768399380000000000,104290,104430,104220,104310,43,35219,35220
2026-01-14 22:04:00.000000000,1768399440000000000,104310,104430,104310,104430,26,35220,35215
2026-01-14 22:05:00.000000000,1768399500000000000,104430,104530,104420,104490,65,35215,35220
2026-01-14 22:06:00.000000000,1768399560000000000,104490,104510,104400,104460,45,35220,35223
2026-01-14 22:07:00.000000000,1768399620000000000,104460,104470,104430,104430,20,35223,35216
2026-01-14 22:08:00.000000000,1768399680000000000,104430,104430,104210,104300,49,35216,35207
2026-01-14 22:09:00.000000000,1768399740000000000,104300,104320,104260,104320,34,35207,35216
2026-01-14 22:10:00.000000000,1768399800000000000,104320,104320,104220,104220,18,35216,35215
2026-01-14 22:11:00.000000000,1768399860000000000,104220,104220,104050,104160,67,35215,35215
2026-01-14 22:12:00.000000000,1768399920000000000,104160,104230,104160,104210,21,35215,35206
2026-01-14 22:13:00.000000000,1768399980000000000,104210,104250,104190,104220,11,35206,35203
2026-01-14 22:14:00.000000000,1768400040000000000,104220,104220,104150,104210,15,35203,35207
2026-01-14 22:15:00.000000000,1768400100000000000,104210,104350,104140,104350,19,35207,35209
2026-01-14 22:16:00.000000000,1768400160000000000,104350,104360,104040,104160,52,35209,35207
2026-01-14 22:17:00.000000000,1768400220000000000,104160,104300,104160,104300,10,35207,35204
2026-01-14 22:18:00.000000000,1768400280000000000,104300,104320,104260,104290,12,35204,35209
2026-01-14 22:19:00.000000000,1768400340000000000,104290,104350,104290,104350,5,35209,35210
2026-01-14 22:20:00.000000000,1768400400000000000,104350,104470,104350,104360,14,35210,35208
2026-01-14 22:21:00.000000000,1768400460000000000,104360,104460,104360,104400,10,35208,35209
2026-01-14 22:22:00.000000000,1768400520000000000,104400,104400,104350,104390,5,35209,35209
2026-01-14 22:23:00.000000000,1768400580000000000,104390,104480,104390,104480,14,35209,35211
2026-01-14 22:24:00.000000000,1768400640000000000,104480,104480,104350,104470,11,35211,35214
2026-01-14 22:25:00.000000000,1768400700000000000,104470,104470,104370,104450,22,35214,35211
2026-01-14 22:26:00.000000000,1768400760000000000,104450,104450,104350,104350,30,35211,35201
2026-01-14 22:27:00.000000000,1768400820000000000,104350,104400,104300,104360,12,35201,35193
2026-01-14 22:28:00.000000000,1768400880000000000,104360,104430,104340,104430,11,35193,35194
2026-01-14 22:29:00.000000000,1768400940000000000,104430,104430,104390,104410,10,35194,35195
2026-01-14 22:30:00.000000000,1768401000000000000,104410,104410,104310,104360,9,35195,35193
2026-01-14 22:31:00.000000000,1768401060000000000,104360,104370,104090,104160,108,35193,35166
2026-01-14 22:32:00.000000000,1768401120000000000,104160,104330,104150,104190,46,35166,35188
2026-01-14 22:33:00.000000000,1768401180000000000,104190,104380,104190,104210,23,35188,35180
2026-01-14 22:34:00.000000000,1768401240000000000,104210,104290,104200,104220,11,35180,35182
2026-01-14 22:35:00.000000000,1768401300000000000,104220,104220,104070,104120,26,35182,35183
2026-01-14 22:36:00.000000000,1768401360000000000,104120,104210,104120,104150,12,35183,35182
2026-01-14 22:37:00.000000000,1768401420000000000,104150,104220,104150,104220,10,35182,35181
2026-01-14 22:38:00.000000000,1768401480000000000,104220,104220,104100,104160,24,35181,35181
2026-01-14 22:39:00.000000000,1768401540000000000,104160,104160,104080,104080,26,35181,35174
2026-01-14 22:40:00.000000000,1768401600000000000,104080,104220,103950,104170,47,35174,35170
2026-01-14 22:41:00.000000000,1768401660000000000,104170,104170,104010,104010,14,35170,35171
2026-01-14 22:42:00.000000000,1768401720000000000,104010,104050,103940,103990,68,35171,35204
2026-01-14 22:43:00.000000000,1768401780000000000,103990,103990,103830,103870,59,35204,35202
2026-01-14 22:44:00.000000000,1768401840000000000,103870,104100,103870,104020,22,35202,35202
2026-01-14 22:45:00.000000000,1768401900000000000,104020,104070,103980,103990,12,35202,35201
2026-01-14 22:46:00.000000000,1768401960000000000,103990,104120,103990,104120,8,35201,35203
2026-01-14 22:47:00.000000000,1768402020000000000,104120,104130,104080,104100,14,35203,35200
2026-01-14 22:48:00.000000000,1768402080000000000,104100,104170,103990,104020,31,35200,35203
2026-01-14 22:49:00.000000000,1768402140000000000,104020,104030,103900,103900,20,35203,35209
2026-01-14 22:50:00.000000000,1768402200000000000,103900,103970,103870,103890,17,35209,35199
2026-01-14 22:51:00.000000000,1768402260000000000,103890,104030,103850,103980,19,35199,35202
2026-01-14 22:52:00.000000000,1768402320000000000,103980,104050,103980,104050,10,35202,35198
2026-01-14 22:53:00.000000000,1768402380000000000,104050,104090,104050,104090,29,35198,35195
2026-01-14 22:54:00.000000000,1768402440000000000,104090,104120,104050,104090,36,35195,35208
2026-01-14 22:55:00.000000000,1768402500000000000,104090,104150,104010,104150,25,35208,35203
2026-01-14 22:56:00.000000000,1768402560000000000,104150,104150,104080,104120,12,35203,35204
2026-01-14 22:57:00.000000000,1768402620000000000,104120,104140,104090,104140,11,35204,35201
2026-01-14 22:58:00.000000000,1768402680000000000,104140,104200,104140,104170,17,35201,35203
2026-01-14 22:59:00.000000000,1768402740000000000,104170,104210,104170,104210,25,35203,35208
2026-01-14 23:00:00.000000000,1768402800000000000,104210,104210,104020,104160,26,35208,35213
2026-01-14 23:01:00.000000000,1768402860000000000,104160,104160,104080,104080,2,35213,35214
2026-01-14 23:02:00.000000000,1768402920000000000,104080,104080,103880,103880,50,35214,35222
2026-01-14 23:03:00.000000000,1768402980000000000,103880,104000,103870,104000,46,35222,35222
2026-01-14 23:04:00.000000000,1768403040000000000,104000,104000,103890,103930,34,35222,35224
2026-01-14 23:05:00.000000000,1768403100000000000,103930,104020,103900,103900,18,35224,35228
2026-01-14 23:06:00.000000000,1768403160000000000,103900,103960,103750,103960,69,35228,35234
2026-01-14 23:07:00.000000000,1768403220000000000,103960,104020,103900,104000,27,35234,35231
2026-01-14 23:08:00.000000000,1768403280000000000,104000,104000,103820,103860,18,35231,35233
2026-01-14 23:09:00.000000000,1768403340000000000,103860,103860,103740,103830,15,35233,35230
2026-01-14 23:10:00.000000000,1768403400000000000,103830,103910,103830,103900,22,35230,35233
2026-01-14 23:11:00.000000000,1768403460000000000,103900,104030,103900,103960,27,35233,35220
2026-01-14 23:12:00.000000000,1768403520000000000,103960,104040,103960,103980,5,35220,35223
2026-01-14 23:13:00.000000000,1768403580000000000,103980,104050,103970,103990,25,35223,35232
2026-01-14 23:14:00.000000000,1768403640000000000,103990,104050,103960,103990,17,35232,35227
2026-01-14 23:15:00.000000000,1768403700000000000,103990,104070,103990,104070,6,35227,35222
2026-01-14 23:16:00.000000000,1768403760000000000,104070,104130,104070,104100,15,35222,35227
2026-01-14 23:17:00.000000000,1768403820000000000,104100,104150,104100,104150,7,35227,35227
2026-01-14 23:18:00.000000000,1768403880000000000,104150,104190,104110,104170,18,35227,35219
2026-01-14 23:19:00.000000000,1768403940000000000,104170,104220,104160,104160,15,35219,35216
2026-01-14 23:20:00.000000000,1768404000000000000,104160,104170,104110,104110,7,35216,35214
2026-01-14 23:21:00.000000000,1768404060000000000,104110,104180,104110,104150,7,35214,35212
2026-01-14 23:22:00.000000000,1768404120000000000,104150,104240,104150,104150,3,35212,35211
2026-01-14 23:23:00.000000000,1768404180000000000,104150,104190,104100,104100,11,35211,35217
2026-01-14 23:24:00.000000000,1768404240000000000,104100,104130,104080,104130,5,35217,35216
2026-01-14 23:25:00.000000000,1768404300000000000,104130,104150,104110,104120,9,35216,35217
2026-01-14 23:26:00.000000000,1768404360000000000,104120,104180,104120,104170,3,35217,35218
2026-01-14 23:27:00.000000000,1768404420000000000,104170,104190,104140,104140,5,35218,35218
2026-01-14 23:28:00.000000000,1768404480000000000,104140,104160,104100,104100,8,35218,35219
2026-01-14 23:29:00.000000000,1768404540000000000,104100,104110,104100,104110,1,35219,35220
2026-01-14 23:30:00.000000000,1768404600000000000,104110,104110,104070,104090,10,35220,35219
2026-01-14 23:31:00.000000000,1768404660000000000,104090,104110,104090,104110,2,35219,35220
2026-01-14 23:32:00.000000000,1768404720000000000,104110,104130,104030,104030,15,35220,35227
2026-01-14 23:33:00.000000000,1768404780000000000,104030,104100,104030,104070,5,35227,35229
2026-01-14 23:34:00.000000000,1768404840000000000,104070,104110,104060,104060,5,35229,35228
2026-01-14 23:35:00.000000000,1768404900000000000,104060,104100,104030,104100,10,35228,35224
2026-01-14 23:36:00.000000000,1768404960000000000,104100,104100,104060,104100,5,35224,35226
2026-01-14 23:37:00.000000000,1768405020000000000,104100,104130,104100,104130,3,35226,35227
2026-01-14 23:38:00.000000000,1768405080000000000,104130,104130,104130,104130,1,35227,35227
2026-01-14 23:39:00.000000000,1768405140000000000,104130,104150,104130,104150,8,35227,35227
2026-01-14 23:40:00.000000000,1768405200000000000,104150,104190,104150,104190,6,35227,35223
2026-01-14 23:41:00.000000000,1768405260000000000,104190,104190,104160,104180,6,35223,35221
2026-01-14 23:42:00.000000000,1768405320000000000,104180,104190,104160,104170,10,35221,35218
2026-01-14 23:43:00.000000000,1768405380000000000,104170,104180,104130,104130,11,35218,35221
2026-01-14 23:44:00.000000000,1768405440000000000,104130,104130,104100,104100,3,35221,35220
2026-01-14 23:45:00.000000000,1768405500000000000,104100,104160,104100,104150,5,35220,35219
2026-01-14 23:46:00.000000000,1768405560000000000,104150,104150,104150,104150,0,35219,35219
2026-01-14 23:47:00.000000000,1768405620000000000,104150,104150,104100,104150,4,35219,35219
2026-01-14 23:48:00.000000000,1768405680000000000,104150,104150,104100,104140,6,35219,35218
2026-01-14 23:49:00.000000000,1768405740000000000,104140,104150,104120,104150,4,35218,35219
2026-01-14 23:50:00.000000000,1768405800000000000,104150,104150,104090,104120,4,35219,35219
2026-01-14 23:51:00.000000000,1768405860000000000,104120,104120,104070,104070,3,35219,35219
2026-01-14 23:52:00.000000000,1768405920000000000,104070,104070,104070,104070,0,35219,35219
2026-01-14 23:53:00.000000000,1768405980000000000,104070,104070,104070,104070,0,35219,35219
2026-01-14 23:54:00.000000000,1768406040000000000,104070,104080,104020,104080,8,35219,35218
2026-01-14 23:55:00.000000000,1768406100000000000,104080,104120,104080,104120,2,35218,35216
2026-01-14 23:56:00.000000000,1768406160000000000,104120,104120,104120,104120,0,35216,35216
2026-01-14 23:57:00.000000000,1768406220000000000,104120,104120,104120,104120,4,35216,35213
2026-01-14 23:58:00.000000000,1768406280000000000,104120,104120,104120,104120,0,35213,35213
2026-01-14 23:59:00.000000000,1768406340000000000,104120,104120,104120,104120,0,35213,35213
2026-01-15 00:00:00.000000000,1768406400000000000,104120,104200,104120,104200,8,35213,35213
2026-01-15 00:01:00.000000000,1768406460000000000,104200,104230,104190,104190,3,35213,35212
2026-01-15 00:02:00.000000000,1768406520000000000,104190,104190,104150,104150,1,35212,35212
2026-01-15 00:03:00.000000000,1768406580000000000,104150,104150,104150,104150,0,35212,35212
2026-01-15 00:04:00.000000000,1768406640000000000,104150,104150,104150,104150,0,35212,35212
2026-01-15 00:05:00.000000000,1768406700000000000,104150,104200,104150,104200,3,35212,35209
2026-01-15 00:06:00.000000000,1768406760000000000,104200,104200,104150,104150,3,35209,35211
2026-01-15 00:07:00.000000000,1768406820000000000,104150,104150,104150,104150,0,35211,35211
2026-01-15 00:08:00.000000000,1768406880000000000,104150,104170,104150,104170,1,35211,35212
2026-01-15 00:09:00.000000000,1768406940000000000,104170,104170,104170,104170,0,35212,35212
2026-01-15 00:10:00.000000000,1768407000000000000,104170,104170,104130,104170,3,35212,35211
2026-01-15 00:11:00.000000000,1768407060000000000,104170,104170,104140,104170,4,35211,35210
2026-01-15 00:12:00.000000000,1768407120000000000,104170,104200,104140,104160,14,35210,35201
2026-01-15 00:13:00.000000000,1768407180000000000,104160,104180,104130,104180,11,35201,35198
2026-01-15 00:14:00.000000000,1768407240000000000,104180,104180,104110,104130,15,35198,35192
2026-01-15 00:15:00.000000000,1768407300000000000,104130,104140,104130,104140,4,35192,35190
2026-01-15 00:16:00.000000000,1768407360000000000,104140,104210,104140,104190,5,35190,35189
2026-01-15 00:17:00.000000000,1768407420000000000,104190,104220,104190,104220,2,35189,35190
2026-01-15 00:18:00.000000000,1768407480000000000,104220,104290,104220,104250,5,35190,35186
2026-01-15 00:19:00.000000000,1768407540000000000,104250,104260,104250,104260,2,35186,35186
2026-01-15 00:20:00.000000000,1768407600000000000,104260,104260,104250,104250,1,35186,35185
2026-01-15 00:21:00.000000000,1768407660000000000,104250,104250,104220,104220,3,35185,35182
2026-01-15 00:22:00.000000000,1768407720000000000,104220,104260,104210,104260,2,35182,35181
2026-01-15 00:23:00.000000000,1768407780000000000,104260,104260,104220,104220,2,35181,35181
2026-01-15 00:24:00.000000000,1768407840000000000,104220,104230,104220,104220,4,35181,35180
2026-01-15 00:25:00.000000000,1768407900000000000,104220,104230,104200,104200,6,35180,35177
2026-01-15 00:26:00.000000000,1768407960000000000,104200,104200,104160,104160,1,35177,35177
2026-01-15 00:27:00.000000000,1768408020000000000,104160,104210,104160,104210,2,35177,35177
2026-01-15 00:28:00.000000000,1768408080000000000,104210,104210,104210,104210,0,35177,35177
2026-01-15 00:29:00.000000000,1768408140000000000,104210,104210,104210,104210,0,35177,35177
2026-01-15 00:30:00.000000000,1768408200000000000,104210,104230,104210,104230,6,35177,35171
2026-01-15 00:31:00.000000000,1768408260000000000,104230,104230,104230,104230,1,35171,35171
2026-01-15 00:32:00.000000000,1768408320000000000,104230,104230,104200,104200,1,35171,35171
2026-01-15 00:33:00.000000000,1768408380000000000,104200,104200,104090,104140,6,35171,35171
2026-01-15 00:34:00.000000000,1768408440000000000,104140,104140,104120,104120,1,35171,35171
2026-01-15 00:35:00.000000000,1768408500000000000,104120,104120,104120,104120,0,35171,35171
2026-01-15 00:36:00.000000000,1768408560000000000,104120,104120,104080,104100,4,35171,35168
2026-01-15 00:37:00.000000000,1768408620000000000,104100,104100,104050,104070,4,35168,35165
2026-01-15 00:38:00.000000000,1768408680000000000,104070,104080,104040,104060,7,35165,35163
2026-01-15 00:39:00.000000000,1768408740000000000,104060,104060,104060,104060,0,35163,35163
2026-01-15 00:40:00.000000000,1768408800000000000,104060,104070,104060,104070,1,35163,35163
2026-01-15 00:41:00.000000000,1768408860000000000,104070,104070,104000,104010,6,35163,35164
2026-01-15 00:42:00.000000000,1768408920000000000,104010,104030,104010,104030,1,35164,35163
2026-01-15 00:43:00.000000000,1768408980000000000,104030,104030,104010,104020,3,35163,35162
2026-01-15 00:44:00.000000000,1768409040000000000,104020,104100,104020,104030,6,35162,35167
2026-01-15 00:45:00.000000000,1768409100000000000,104030,104030,104000,104000,2,35167,35169
2026-01-15 00:46:00.000000000,1768409160000000000,104000,104000,103940,104000,7,35169,35168
2026-01-15 00:47:00.000000000,1768409220000000000,104000,104000,104000,104000,1,35168,35169
2026-01-15 00:48:00.000000000,1768409280000000000,104000,104000,104000,104000,0,35169,35169
2026-01-15 00:49:00.000000000,1768409340000000000,104000,104000,103940,103940,1,35169,35170
2026-01-15 00:50:00.000000000,1768409400000000000,103940,104010,103940,104000,9,35170,35171
2026-01-15 00:51:00.000000000,1768409460000000000,104000,104000,103950,103950,3,35171,35171
2026-01-15 00:52:00.000000000,1768409520000000000,103950,103960,103950,103960,2,35171,35170
2026-01-15 00:53:00.000000000,1768409580000000000,103960,103970,103930,103970,3,35170,35171
2026-01-15 00:54:00.000000000,1768409640000000000,103970,103970,103950,103950,1,35171,35170
2026-01-15 00:55:00.000000000,1768409700000000000,103950,104000,103870,103870,29,35170,35172
2026-01-15 00:56:00.000000000,1768409760000000000,103870,103880,103860,103860,10,35172,35170
2026-01-15 00:57:00.000000000,1768409820000000000,103860,103860,103860,103860,1,35170,35169
2026-01-15 00:58:00.000000000,1768409880000000000,103860,103940,103860,103940,3,35169,35169
2026-01-15 00:59:00.000000000,1768409940000000000,103940,103990,103910,103940,26,35169,35159
2026-01-15 09:00:00.000000000,1768438800000000000,104280,104300,103980,104200,177,35159,35150
2026-01-15 09:01:00.000000000,1768438860000000000,104200,104230,103940,103990,58,35150,35155
2026-01-15 09:02:00.000000000,1768438920000000000,103990,104030,103860,104020,23,35155,35155
2026-01-15 09:03:00.000000000,1768438980000000000,104020,104030,103860,103860,43,35155,35162
2026-01-15 09:04:00.000000000,1768439040000000000,103860,104080,103860,104040,25,35162,35156
2026-01-15 09:05:00.000000000,1768439100000000000,104040,104050,103900,103900,17,35156,35156
2026-01-15 09:06:00.000000000,1768439160000000000,103900,103990,103870,103890,33,35156,35143
2026-01-15 09:07:00.000000000,1768439220000000000,103890,104010,103880,103990,39,35143,35142
2026-01-15 09:08:00.000000000,1768439280000000000,103990,104000,103910,103950,15,35142,35131
2026-01-15 09:09:00.000000000,1768439340000000000,103950,104020,103900,104000,8,35131,35127
2026-01-15 09:10:00.000000000,1768439400000000000,104000,104070,103900,103900,25,35127,35122
2026-01-15 09:11:00.000000000,1768439460000000000,103900,104000,103900,103960,10,35122,35118
2026-01-15 09:12:00.000000000,1768439520000000000,103960,104060,103960,104050,23,35118,35117
2026-01-15 09:13:00.000000000,1768439580000000000,104050,104060,103920,103920,13,35117,35116
2026-01-15 09:14:00.000000000,1768439640000000000,103920,103920,103780,103840,76,35116,35150
2026-01-15 09:15:00.000000000,1768439700000000000,103840,103840,103790,103840,15,35150,35148
2026-01-15 09:16:00.000000000,1768439760000000000,103840,104000,103840,103850,13,35148,35141
2026-01-15 09:17:00.000000000,1768439820000000000,103850,104010,103850,103920,21,35141,35137
2026-01-15 09:18:00.000000000,1768439880000000000,103920,103920,103740,103780,23,35137,35136
2026-01-15 09:19:00.000000000,1768439940000000000,103780,103840,103680,103680,58,35136,35138
2026-01-15 09:20:00.000000000,1768440000000000000,103680,103840,103680,103840,16,35138,35141
2026-01-15 09:21:00.000000000,1768440060000000000,103840,103900,103840,103890,7,35141,35141
2026-01-15 09:22:00.000000000,1768440120000000000,103890,103890,103730,103750,17,35141,35140
2026-01-15 09:23:00.000000000,1768440180000000000,103750,103770,103700,103760,80,35140,35111
2026-01-15 09:24:00.000000000,1768440240000000000,103760,103760,103560,103560,49,35111,35115
2026-01-15 09:25:00.000000000,1768440300000000000,103560,103590,103440,103500,146,35115,35133
2026-01-15 09:26:00.000000000,1768440360000000000,103500,103550,103430,103530,85,35133,35148
2026-01-15 09:27:00.000000000,1768440420000000000,103530,103650,103480,103580,45,35148,35146
2026-01-15 09:28:00.000000000,1768440480000000000,103580,103680,103530,103530,38,35146,35143
2026-01-15 09:29:00.000000000,1768440540000000000,103530,103530,103310,103320,79,35143,35151
2026-01-15 09:30:00.000000000,1768440600000000000,103320,103440,103310,103440,58,35151,35121
2026-01-15 09:31:00.000000000,1768440660000000000,103440,103440,102960,102980,410,35121,35049
2026-01-15 09:32:00.000000000,1768440720000000000,102980,103130,102900,103100,170,35049,35008
2026-01-15 09:33:00.000000000,1768440780000000000,103100,103310,103070,103290,112,35008,35001
2026-01-15 09:34:00.000000000,1768440840000000000,103290,103370,103180,103180,133,35001,35042
2026-01-15 09:35:00.000000000,1768440900000000000,103180,103340,103160,103290,92,35042,35020
2026-01-15 09:36:00.000000000,1768440960000000000,103290,103380,103230,103250,37,35020,35019
2026-01-15 09:37:00.000000000,1768441020000000000,103250,103290,103210,103270,32,35019,35021
2026-01-15 09:38:00.000000000,1768441080000000000,103270,103430,103250,103430,23,35021,35020
2026-01-15 09:39:00.000000000,1768441140000000000,103430,103430,103300,103360,77,35020,35070
2026-01-15 09:40:00.000000000,1768441200000000000,103360,103360,103180,103270,27,35070,35070
2026-01-15 09:41:00.000000000,1768441260000000000,103270,103510,103270,103450,57,35070,35064
2026-01-15 09:42:00.000000000,1768441320000000000,103450,103550,103400,103440,38,35064,35068
2026-01-15 09:43:00.000000000,1768441380000000000,103440,103530,103430,103510,35,35068,35055
2026-01-15 09:44:00.000000000,1768441440000000000,103510,103510,103430,103470,13,35055,35055
2026-01-15 09:45:00.000000000,1768441500000000000,103470,103480,103400,103420,34,35055,35064
2026-01-15 09:46:00.000000000,1768441560000000000,103420,103420,103220,103220,24,35064,35063
2026-01-15 09:47:00.000000000,1768441620000000000,103220,103330,103190,103220,42,35063,35068
2026-01-15 09:48:00.000000000,1768441680000000000,103220,103220,102930,102930,97,35068,35076
2026-01-15 09:49:00.000000000,1768441740000000000,102930,103090,102870,103080,212,35076,35117
2026-01-15 09:50:00.000000000,1768441800000000000,103080,103080,102860,103000,74,35117,35115
2026-01-15 09:51:00.000000000,1768441860000000000,103000,103130,103000,103130,49,35115,35112
2026-01-15 09:52:00.000000000,1768441920000000000,103130,103140,103080,103130,40,35112,35111
2026-01-15 09:53:00.000000000,1768441980000000000,103130,103180,103070,103150,34,35111,35118
2026-01-15 09:54:00.000000000,1768442040000000000,103150,103260,103140,103210,35,35118,35119
2026-01-15 09:55:00.000000000,1768442100000000000,103210,103210,103070,103090,26,35119,35126
2026-01-15 09:56:00.000000000,1768442160000000000,103090,103200,103090,103190,14,35126,35127
2026-01-15 09:57:00.000000000,1768442220000000000,103190,103260,103190,103200,28,35127,35119
2026-01-15 09:58:00.000000000,1768442280000000000,103200,103240,103160,103210,24,35119,35118
2026-01-15 09:59:00.000000000,1768442340000000000,103210,103250,103160,103250,31,35118,35128
2026-01-15 10:00:00.000000000,1768442400000000000,103250,103270,103090,103270,42,35128,35129
2026-01-15 10:01:00.000000000,1768442460000000000,103270,103340,103270,103340,24,35129,35126
2026-01-15 10:02:00.000000000,1768442520000000000,103340,103390,103230,103230,34,35126,35119
2026-01-15 10:03:00.000000000,1768442580000000000,103230,103240,103130,103170,31,35119,35117
2026-01-15 10:04:00.000000000,1768442640000000000,103170,103440,103170,103360,92,35117,35108
