datetime,datetime_nano,SHFE.ni2607.open,SHFE.ni2607.high,SHFE.ni2607.low,SHFE.ni2607.close,SHFE.ni2607.volume,SHFE.ni2607.open_oi,SHFE.ni2607.close_oi
2026-01-13 10:01:00.000000000,1768269660000000000,140900,141100,140900,141100,1,4631,4631
2026-01-13 10:02:00.000000000,1768269720000000000,141100,141100,140880,140940,2,4631,4631
2026-01-13 10:03:00.000000000,1768269780000000000,140940,140940,140940,140940,0,4631,4631
2026-01-13 10:04:00.000000000,1768269840000000000,140940,140940,140940,140940,0,4631,4631
2026-01-13 10:05:00.000000000,1768269900000000000,140940,140940,140940,140940,0,4631,4631
2026-01-13 10:06:00.000000000,1768269960000000000,140940,140940,140940,140940,0,4631,4631
2026-01-13 10:07:00.000000000,1768270020000000000,140940,140940,140940,140940,0,4631,4631
2026-01-13 10:08:00.000000000,1768270080000000000,140940,141530,140940,141520,2,4631,4631
2026-01-13 10:09:00.000000000,1768270140000000000,141520,141690,141520,141690,1,4631,4630
2026-01-13 10:10:00.000000000,1768270200000000000,141690,141730,141690,141730,1,4630,4630
2026-01-13 10:11:00.000000000,1768270260000000000,141730,141730,141730,141730,0,4630,4630
2026-01-13 10:12:00.000000000,1768270320000000000,141730,141730,141650,141650,1,4630,4630
2026-01-13 10:13:00.000000000,1768270380000000000,141650,141650,141650,141650,0,4630,4630
2026-01-13 10:14:00.000000000,1768270440000000000,141650,141650,141650,141650,0,4630,4630
2026-01-13 10:30:00.000000000,1768271400000000000,141650,142200,141650,142200,6,4630,4631
2026-01-13 10:31:00.000000000,1768271460000000000,142200,142340,142160,142340,16,4631,4626
2026-01-13 10:32:00.000000000,1768271520000000000,142340,142430,142300,142300,6,4626,4628
2026-01-13 10:33:00.000000000,1768271580000000000,142300,142390,142300,142350,3,4628,4629
2026-01-13 10:34:00.000000000,1768271640000000000,142350,142350,142270,142270,1,4629,4629
2026-01-13 10:35:00.000000000,1768271700000000000,142270,142270,142270,142270,0,4629,4629
2026-01-13 10:36:00.000000000,1768271760000000000,142270,142340,142240,142240,4,4629,4629
2026-01-13 10:37:00.000000000,1768271820000000000,142240,142520,142240,142440,4,4629,4629
2026-01-13 10:38:00.000000000,1768271880000000000,142440,142750,142440,142680,4,4629,4628
2026-01-13 10:39:00.000000000,1768271940000000000,142680,143050,142680,142980,14,4628,4628
2026-01-13 10:40:00.000000000,1768272000000000000,142980,143340,142980,143310,11,4628,4628
2026-01-13 10:41:00.000000000,1768272060000000000,143310,143350,143310,143350,7,4628,4627
2026-01-13 10:42:00.000000000,1768272120000000000,143350,143640,143350,143440,13,4627,4629
2026-01-13 10:43:00.000000000,1768272180000000000,143440,143540,143400,143400,4,4629,4629
2026-01-13 10:44:00.000000000,1768272240000000000,143400,143810,143400,143740,2,4629,4629
2026-01-13 10:45:00.000000000,1768272300000000000,143740,144020,143740,144020,3,4629,4629
2026-01-13 10:46:00.000000000,1768272360000000000,144020,144020,143820,143820,3,4629,4630
2026-01-13 10:47:00.000000000,1768272420000000000,143820,143820,143820,143820,1,4630,4631
2026-01-13 10:48:00.000000000,1768272480000000000,143820,143820,143630,143630,7,4631,4626
2026-01-13 10:49:00.000000000,1768272540000000000,143630,143790,143630,143790,1,4626,4627
2026-01-13 10:50:00.000000000,1768272600000000000,143790,144020,143790,143810,6,4627,4626
2026-01-13 10:51:00.000000000,1768272660000000000,143810,143870,143730,143730,3,4626,4628
2026-01-13 10:52:00.000000000,1768272720000000000,143730,143880,143730,143880,5,4628,4631
2026-01-13 10:53:00.000000000,1768272780000000000,143880,143880,143880,143880,0,4631,4631
2026-01-13 10:54:00.000000000,1768272840000000000,143880,143880,143640,143640,1,4631,4630
2026-01-13 10:55:00.000000000,1768272900000000000,143640,143740,143640,143740,1,4630,4629
2026-01-13 10:56:00.000000000,1768272960000000000,143740,143740,143740,143740,0,4629,4629
2026-01-13 10:57:00.000000000,1768273020000000000,143740,143740,143740,143740,0,4629,4629
2026-01-13 10:58:00.000000000,1768273080000000000,143740,143760,143740,143760,4,4629,4629
2026-01-13 10:59:00.000000000,1768273140000000000,143760,143760,143760,143760,0,4629,4629
2026-01-13 11:00:00.000000000,1768273200000000000,143760,143760,143760,143760,3,4629,4632
2026-01-13 11:01:00.000000000,1768273260000000000,143760,144130,143760,144100,3,4632,4631
2026-01-13 11:02:00.000000000,1768273320000000000,144100,144510,144100,144510,3,4631,4631
2026-01-13 11:03:00.000000000,1768273380000000000,144510,144510,144510,144510,0,4631,4631
2026-01-13 11:04:00.000000000,1768273440000000000,144510,144510,144270,144350,22,4631,4645
2026-01-13 11:05:00.000000000,1768273500000000000,144350,144350,144150,144150,9,4645,4639
2026-01-13 11:06:00.000000000,1768273560000000000,144150,144340,144150,144340,2,4639,4637
2026-01-13 11:07:00.000000000,1768273620000000000,144340,144340,144340,144340,0,4637,4637
2026-01-13 11:08:00.000000000,1768273680000000000,144340,144570,144340,144570,2,4637,4638
2026-01-13 11:09:00.000000000,1768273740000000000,144570,144570,144510,144510,1,4638,4638
2026-01-13 11:10:00.000000000,1768273800000000000,144510,144510,144320,144320,1,4638,4638
2026-01-13 11:11:00.000000000,1768273860000000000,144320,144320,144320,144320,0,4638,4638
2026-01-13 11:12:00.000000000,1768273920000000000,144320,144580,144320,144460,10,4638,4639
2026-01-13 11:13:00.000000000,1768273980000000000,144460,144460,144200,144200,5,4639,4638
2026-01-13 11:14:00.000000000,1768274040000000000,144200,144370,144200,144310,4,4638,4638
2026-01-13 11:15:00.000000000,1768274100000000000,144310,144310,144100,144100,1,4638,4638
2026-01-13 11:16:00.000000000,1768274160000000000,144100,144100,144100,144100,0,4638,4638
2026-01-13 11:17:00.000000000,1768274220000000000,144100,144100,143610,143610,19,4638,4632
2026-01-13 11:18:00.000000000,1768274280000000000,143610,143610,143610,143610,0,4632,4632
2026-01-13 11:19:00.000000000,1768274340000000000,143610,143790,143480,143480,12,4632,4626
2026-01-13 11:20:00.000000000,1768274400000000000,143480,143520,143340,143520,3,4626,4624
2026-01-13 11:21:00.000000000,1768274460000000000,143520,143960,143520,143960,1,4624,4625
2026-01-13 11:22:00.000000000,1768274520000000000,143960,143960,143960,143960,0,4625,4625
2026-01-13 11:23:00.000000000,1768274580000000000,143960,143960,143960,143960,0,4625,4625
2026-01-13 11:24:00.000000000,1768274640000000000,143960,143960,143960,143960,0,4625,4625
2026-01-13 11:25:00.000000000,1768274700000000000,143960,143960,143550,143640,2,4625,4624
2026-01-13 11:26:00.000000000,1768274760000000000,143640,143640,143610,143610,1,4624,4625
2026-01-13 11:27:00.000000000,1768274820000000000,143610,143610,143520,143520,2,4625,4625
2026-01-13 11:28:00.000000000,1768274880000000000,143520,143520,142400,142400,20,4625,4628
2026-01-13 11:29:00.000000000,1768274940000000000,142400,142900,142400,142900,7,4628,4627
2026-01-13 13:30:00.000000000,1768282200000000000,142900,143160,141760,142110,51,4627,4633
2026-01-13 13:31:00.000000000,1768282260000000000,142110,142110,142000,142000,9,4633,4627
2026-01-13 13:32:00.000000000,1768282320000000000,142000,142000,141480,141550,22,4627,4622
2026-01-13 13:33:00.000000000,1768282380000000000,141550,141580,141550,141580,3,4622,4620
2026-01-13 13:34:00.000000000,1768282440000000000,141580,141830,141580,141830,6,4620,4619
2026-01-13 13:35:00.000000000,1768282500000000000,141830,141830,141690,141690,1,4619,4618
2026-01-13 13:36:00.000000000,1768282560000000000,141690,141740,141690,141740,1,4618,4617
2026-01-13 13:37:00.000000000,1768282620000000000,141740,141740,141280,141280,5,4617,4619
2026-01-13 13:38:00.000000000,1768282680000000000,141280,141320,141190,141190,6,4619,4618
2026-01-13 13:39:00.000000000,1768282740000000000,141190,141660,141190,141550,9,4618,4617
2026-01-13 13:40:00.000000000,1768282800000000000,141550,141590,141550,141590,1,4617,4617
2026-01-13 13:41:00.000000000,1768282860000000000,141590,141590,141590,141590,0,4617,4617
2026-01-13 13:42:00.000000000,1768282920000000000,141590,141890,141590,141850,6,4617,4621
2026-01-13 13:43:00.000000000,1768282980000000000,141850,141850,141850,141850,0,4621,4621
2026-01-13 13:44:00.000000000,1768283040000000000,141850,141940,141850,141940,2,4621,4622
2026-01-13 13:45:00.000000000,1768283100000000000,141940,142210,141930,141940,4,4622,4621
2026-01-13 13:46:00.000000000,1768283160000000000,141940,141940,141880,141880,1,4621,4620
2026-01-13 13:47:00.000000000,1768283220000000000,141880,141880,141540,141580,3,4620,4622
2026-01-13 13:48:00.000000000,1768283280000000000,141580,141710,141580,141710,1,4622,4622
2026-01-13 13:49:00.000000000,1768283340000000000,141710,141710,141570,141570,2,4622,4621
2026-01-13 13:50:00.000000000,1768283400000000000,141570,141680,141500,141680,8,4621,4623
2026-01-13 13:51:00.000000000,1768283460000000000,141680,141730,141680,141730,1,4623,4623
2026-01-13 13:52:00.000000000,1768283520000000000,141730,141970,141730,141970,7,4623,4625
2026-01-13 13:53:00.000000000,1768283580000000000,141970,141970,141960,141960,1,4625,4624
2026-01-13 13:54:00.000000000,1768283640000000000,141960,142050,141960,142050,2,4624,4623
2026-01-13 13:55:00.000000000,1768283700000000000,142050,142120,142050,142120,2,4623,4623
2026-01-13 13:56:00.000000000,1768283760000000000,142120,142120,142120,142120,0,4623,4623
2026-01-13 13:57:00.000000000,1768283820000000000,142120,142240,142120,142240,1,4623,4623
2026-01-13 13:58:00.000000000,1768283880000000000,142240,142240,142240,142240,0,4623,4623
2026-01-13 13:59:00.000000000,1768283940000000000,142240,142240,141640,141740,5,4623,4624
2026-01-13 14:00:00.000000000,1768284000000000000,141740,141740,140830,140920,17,4624,4627
2026-01-13 14:01:00.000000000,1768284060000000000,140920,141210,140920,141190,5,4627,4628
2026-01-13 14:02:00.000000000,1768284120000000000,141190,141190,140780,140780,7,4628,4629
2026-01-13 14:03:00.000000000,1768284180000000000,140780,140910,140780,140790,3,4629,4631
2026-01-13 14:04:00.000000000,1768284240000000000,140790,141100,140790,140960,16,4631,4632
2026-01-13 14:05:00.000000000,1768284300000000000,140960,140960,140960,140960,0,4632,4632
2026-01-13 14:06:00.000000000,1768284360000000000,140960,141090,140930,141090,2,4632,4634
2026-01-13 14:07:00.000000000,1768284420000000000,141090,141090,140110,140600,15,4634,4640
2026-01-13 14:08:00.000000000,1768284480000000000,140600,140600,140260,140530,16,4640,4635
2026-01-13 14:09:00.000000000,1768284540000000000,140530,140740,140520,140520,5,4635,4637
2026-01-13 14:10:00.000000000,1768284600000000000,140520,140800,140520,140670,3,4637,4638
2026-01-13 14:11:00.000000000,1768284660000000000,140670,140810,140670,140810,1,4638,4639
2026-01-13 14:12:00.000000000,1768284720000000000,140810,140810,140810,140810,0,4639,4639
2026-01-13 14:13:00.000000000,1768284780000000000,140810,140810,140810,140810,0,4639,4639
2026-01-13 14:14:00.000000000,1768284840000000000,140810,140900,140780,140820,5,4639,4638
2026-01-13 14:15:00.000000000,1768284900000000000,140820,140870,140820,140870,1,4638,4639
2026-01-13 14:16:00.000000000,1768284960000000000,140870,140870,140770,140800,5,4639,4636
2026-01-13 14:17:00.000000000,1768285020000000000,140800,140800,140760,140760,2,4636,4636
2026-01-13 14:18:00.000000000,1768285080000000000,140760,141300,140760,141000,34,4636,4625
2026-01-13 14:19:00.000000000,1768285140000000000,141000,141000,140900,140920,13,4625,4620
2026-01-13 14:20:00.000000000,1768285200000000000,140920,140920,140920,140920,0,4620,4620
2026-01-13 14:21:00.000000000,1768285260000000000,140920,141280,140920,141270,4,4620,4618
2026-01-13 14:22:00.000000000,1768285320000000000,141270,141270,141100,141100,1,4618,4618
2026-01-13 14:23:00.000000000,1768285380000000000,141100,141100,140940,140940,1,4618,4617
2026-01-13 14:24:00.000000000,1768285440000000000,140940,140940,140940,140940,0,4617,4617
2026-01-13 14:25:00.000000000,1768285500000000000,140940,140940,140940,140940,0,4617,4617
2026-01-13 14:26:00.000000000,1768285560000000000,140940,140940,140940,140940,0,4617,4617
2026-01-13 14:27:00.000000000,1768285620000000000,140940,140950,140900,140900,4,4617,4617
2026-01-13 14:28:00.000000000,1768285680000000000,140900,140900,140690,140840,3,4617,4617
2026-01-13 14:29:00.000000000,1768285740000000000,140840,140840,140300,140330,9,4617,4618
2026-01-13 14:30:00.000000000,1768285800000000000,140330,140600,140330,140500,14,4618,4619
2026-01-13 14:31:00.000000000,1768285860000000000,140500,140760,140500,140760,3,4619,4619
2026-01-13 14:32:00.000000000,1768285920000000000,140760,141070,140760,140990,8,4619,4620
2026-01-13 14:33:00.000000000,1768285980000000000,140990,140990,140810,140880,3,4620,4620
2026-01-13 14:34:00.000000000,1768286040000000000,140880,140880,140580,140710,2,4620,4619
2026-01-13 14:35:00.000000000,1768286100000000000,140710,140710,140590,140670,9,4619,4617
2026-01-13 14:36:00.000000000,1768286160000000000,140670,140670,140370,140370,12,4617,4619
2026-01-13 14:37:00.000000000,1768286220000000000,140370,140370,139980,140060,23,4619,4625
2026-01-13 14:38:00.000000000,1768286280000000000,140060,140220,140060,140150,7,4625,4626
2026-01-13 14:39:00.000000000,1768286340000000000,140150,140400,140150,140330,4,4626,4626
2026-01-13 14:40:00.000000000,1768286400000000000,140330,140330,140040,140130,6,4626,4624
2026-01-13 14:41:00.000000000,1768286460000000000,140130,140130,139990,140060,13,4624,4622
2026-01-13 14:42:00.000000000,1768286520000000000,140060,140060,139670,139670,17,4622,4622
2026-01-13 14:43:00.000000000,1768286580000000000,139670,140130,139670,140130,4,4622,4621
2026-01-13 14:44:00.000000000,1768286640000000000,140130,140130,140070,140070,1,4621,4620
2026-01-13 14:45:00.000000000,1768286700000000000,140070,140260,140030,140260,10,4620,4619
2026-01-13 14:46:00.000000000,1768286760000000000,140260,140360,140150,140150,9,4619,4620
2026-01-13 14:47:00.000000000,1768286820000000000,140150,140170,140150,140170,3,4620,4621
2026-01-13 14:48:00.000000000,1768286880000000000,140170,140220,139940,139940,25,4621,4620
2026-01-13 14:49:00.000000000,1768286940000000000,139940,140060,139940,139990,17,4620,4619
2026-01-13 14:50:00.000000000,1768287000000000000,139990,140230,139990,140230,12,4619,4620
2026-01-13 14:51:00.000000000,1768287060000000000,140230,140230,140150,140150,8,4620,4620
2026-01-13 14:52:00.000000000,1768287120000000000,140150,140150,140150,140150,3,4620,4620
2026-01-13 14:53:00.000000000,1768287180000000000,140150,140150,140140,140140,1,4620,4620
2026-01-13 14:54:00.000000000,1768287240000000000,140140,140140,140140,140140,0,4620,4620
2026-01-13 14:55:00.000000000,1768287300000000000,140140,140140,139990,140080,5,4620,4620
2026-01-13 14:56:00.000000000,1768287360000000000,140080,140080,139650,139820,21,4620,4623
2026-01-13 14:57:00.000000000,1768287420000000000,139820,139920,139800,139810,21,4623,4627
2026-01-13 14:58:00.000000000,1768287480000000000,139810,139810,139550,139570,11,4627,4627
2026-01-13 14:59:00.000000000,1768287540000000000,139570,139660,139390,139490,10,4627,4629
2026-01-13 21:00:00.000000000,1768309200000000000,141000,141670,140700,141010,56,4629,4631
2026-01-13 21:01:00.000000000,1768309260000000000,141010,141310,140950,141240,22,4631,4623
2026-01-13 21:02:00.000000000,1768309320000000000,141240,141470,141160,141160,19,4623,4620
2026-01-13 21:03:00.000000000,1768309380000000000,141160,141520,141050,141050,23,4620,4619
2026-01-13 21:04:00.000000000,1768309440000000000,141050,141350,141050,141170,10,4619,4619
2026-01-13 21:05:00.000000000,1768309500000000000,141170,141460,141170,141360,11,4619,4618
2026-01-13 21:06:00.000000000,1768309560000000000,141360,141440,141160,141160,3,4618,4620
2026-01-13 21:07:00.000000000,1768309620000000000,141160,141350,141160,141340,14,4620,4625
2026-01-13 21:08:00.000000000,1768309680000000000,141340,141560,141340,141500,10,4625,4623
2026-01-13 21:09:00.000000000,1768309740000000000,141500,141550,141310,141520,36,4623,4624
2026-01-13 21:10:00.000000000,1768309800000000000,141520,141560,141110,141260,42,4624,4625
2026-01-13 21:11:00.000000000,1768309860000000000,141260,141500,141260,141500,42,4625,4617
2026-01-13 21:12:00.000000000,1768309920000000000,141500,141500,141240,141240,27,4617,4609
2026-01-13 21:13:00.000000000,1768309980000000000,141240,141310,141110,141120,12,4609,4609
2026-01-13 21:14:00.000000000,1768310040000000000,141120,141270,141070,141080,15,4609,4611
2026-01-13 21:15:00.000000000,1768310100000000000,141080,141320,141080,141320,8,4611,4615
2026-01-13 21:16:00.000000000,1768310160000000000,141320,141370,141320,141370,3,4615,4616
2026-01-13 21:17:00.000000000,1768310220000000000,141370,141370,141050,141150,3,4616,4616
2026-01-13 21:18:00.000000000,1768310280000000000,141150,141150,141150,141150,0,4616,4616
2026-01-13 21:19:00.000000000,1768310340000000000,141150,141150,141150,141150,0,4616,4616
2026-01-13 21:20:00.000000000,1768310400000000000,141150,141600,141150,141530,10,4616,4620
2026-01-13 21:21:00.000000000,1768310460000000000,141530,141710,141530,141570,6,4620,4622
2026-01-13 21:22:00.000000000,1768310520000000000,141570,141570,140990,141000,6,4622,4623
2026-01-13 21:23:00.000000000,1768310580000000000,141000,141010,140710,140870,20,4623,4626
2026-01-13 21:24:00.000000000,1768310640000000000,140870,141220,140870,141150,21,4626,4622
2026-01-13 21:25:00.000000000,1768310700000000000,141150,141150,140870,140870,8,4622,4622
2026-01-13 21:26:00.000000000,1768310760000000000,140870,140900,140870,140900,1,4622,4621
2026-01-13 21:27:00.000000000,1768310820000000000,140900,140900,140900,140900,0,4621,4621
2026-01-13 21:28:00.000000000,1768310880000000000,140900,140900,140740,140890,9,4621,4617
2026-01-13 21:29:00.000000000,1768310940000000000,140890,140890,140830,140830,3,4617,4618
2026-01-13 21:30:00.000000000,1768311000000000000,140830,141540,140830,141310,13,4618,4613
2026-01-13 21:31:00.000000000,1768311060000000000,141310,141560,141080,141220,10,4613,4610
2026-01-13 21:32:00.000000000,1768311120000000000,141220,141490,141190,141490,3,4610,4610
2026-01-13 21:33:00.000000000,1768311180000000000,141490,141490,141270,141270,1,4610,4609
2026-01-13 21:34:00.000000000,1768311240000000000,141270,141290,141210,141210,5,4609,4607
2026-01-13 21:35:00.000000000,1768311300000000000,141210,141230,141110,141230,7,4607,4607
2026-01-13 21:36:00.000000000,1768311360000000000,141230,141330,141090,141210,5,4607,4606
2026-01-13 21:37:00.000000000,1768311420000000000,141210,141230,140900,140900,6,4606,4610
2026-01-13 21:38:00.000000000,1768311480000000000,140900,141070,140760,140760,8,4610,4610
2026-01-13 21:39:00.000000000,1768311540000000000,140760,141000,140760,141000,1,4610,4611
2026-01-13 21:40:00.000000000,1768311600000000000,141000,141220,141000,141200,2,4611,4609
2026-01-13 21:41:00.000000000,1768311660000000000,141200,141250,141130,141200,6,4609,4609
2026-01-13 21:42:00.000000000,1768311720000000000,141200,141200,141200,141200,0,4609,4609
2026-01-13 21:43:00.000000000,1768311780000000000,141200,141200,141200,141200,0,4609,4609
2026-01-13 21:44:00.000000000,1768311840000000000,141200,141470,141200,141470,2,4609,4609
2026-01-13 21:45:00.000000000,1768311900000000000,141470,141540,141390,141390,4,4609,4610
2026-01-13 21:46:00.000000000,1768311960000000000,141390,141390,141350,141350,1,4610,4610
2026-01-13 21:47:00.000000000,1768312020000000000,141350,141350,141310,141310,2,4610,4609
2026-01-13 21:48:00.000000000,1768312080000000000,141310,141450,141310,141450,3,4609,4608
2026-01-13 21:49:00.000000000,1768312140000000000,141450,141520,141450,141470,5,4608,4609
2026-01-13 21:50:00.000000000,1768312200000000000,141470,141470,141470,141470,0,4609,4609
2026-01-13 21:51:00.000000000,1768312260000000000,141470,141800,141470,141800,4,4609,4608
2026-01-13 21:52:00.000000000,1768312320000000000,141800,141850,141790,141850,2,4608,4609
2026-01-13 21:53:00.000000000,1768312380000000000,141850,142000,141840,142000,4,4609,4608
2026-01-13 21:54:00.000000000,1768312440000000000,142000,142350,142000,142350,1,4608,4607
2026-01-13 21:55:00.000000000,1768312500000000000,142350,142590,142350,142590,1,4607,4606
2026-01-13 21:56:00.000000000,1768312560000000000,142590,142590,142300,142300,4,4606,4607
2026-01-13 21:57:00.000000000,1768312620000000000,142300,142300,142300,142300,0,4607,4607
2026-01-13 21:58:00.000000000,1768312680000000000,142300,142560,142300,142560,8,4607,4604
2026-01-13 21:59:00.000000000,1768312740000000000,142560,142560,142520,142520,2,4604,4602
2026-01-13 22:00:00.000000000,1768312800000000000,142520,142520,142520,142520,0,4602,4602
2026-01-13 22:01:00.000000000,1768312860000000000,142520,142520,141900,142020,5,4602,4601
2026-01-13 22:02:00.000000000,1768312920000000000,142020,142340,142020,142150,5,4601,4603
2026-01-13 22:03:00.000000000,1768312980000000000,142150,142190,142150,142160,2,4603,4604
2026-01-13 22:04:00.000000000,1768313040000000000,142160,142620,142160,142360,6,4604,4602
2026-01-13 22:05:00.000000000,1768313100000000000,142360,142560,142280,142560,7,4602,4602
2026-01-13 22:06:00.000000000,1768313160000000000,142560,142560,142350,142350,5,4602,4601
2026-01-13 22:07:00.000000000,1768313220000000000,142350,142480,142350,142410,3,4601,4602
2026-01-13 22:08:00.000000000,1768313280000000000,142410,142410,142300,142350,4,4602,4604
2026-01-13 22:09:00.000000000,1768313340000000000,142350,142350,142270,142270,2,4604,4604
2026-01-13 22:10:00.000000000,1768313400000000000,142270,142300,141900,142000,7,4604,4603
2026-01-13 22:11:00.000000000,1768313460000000000,142000,142240,142000,142240,2,4603,4604
2026-01-13 22:12:00.000000000,1768313520000000000,142240,142240,142240,142240,0,4604,4604
2026-01-13 22:13:00.000000000,1768313580000000000,142240,142240,141820,141930,4,4604,4604
2026-01-13 22:14:00.000000000,1768313640000000000,141930,142220,141680,142110,7,4604,4605
2026-01-13 22:15:00.000000000,1768313700000000000,142110,142110,142110,142110,0,4605,4605
2026-01-13 22:16:00.000000000,1768313760000000000,142110,142110,141690,141690,3,4605,4604
2026-01-13 22:17:00.000000000,1768313820000000000,141690,141850,141690,141810,7,4604,4600
2026-01-13 22:18:00.000000000,1768313880000000000,141810,141910,141780,141910,6,4600,4596
2026-01-13 22:19:00.000000000,1768313940000000000,141910,141910,141770,141820,12,4596,4605
2026-01-13 22:20:00.000000000,1768314000000000000,141820,141820,141600,141600,5,4605,4602
2026-01-13 22:21:00.000000000,1768314060000000000,141600,141700,141470,141700,3,4602,4602
2026-01-13 22:22:00.000000000,1768314120000000000,141700,141700,141700,141700,0,4602,4602
2026-01-13 22:23:00.000000000,1768314180000000000,141700,141880,141700,141880,1,4602,4602
2026-01-13 22:24:00.000000000,1768314240000000000,141880,141880,141720,141720,1,4602,4601
2026-01-13 22:25:00.000000000,1768314300000000000,141720,141720,141720,141720,1,4601,4600
2026-01-13 22:26:00.000000000,1768314360000000000,141720,141720,141720,141720,0,4600,4600
2026-01-13 22:27:00.000000000,1768314420000000000,141720,141720,141720,141720,0,4600,4600
2026-01-13 22:28:00.000000000,1768314480000000000,141720,142050,141470,141920,14,4600,4599
2026-01-13 22:29:00.000000000,1768314540000000000,141920,141920,141710,141780,2,4599,4598
2026-01-13 22:30:00.000000000,1768314600000000000,141780,141780,141270,141320,3,4598,4599
2026-01-13 22:31:00.000000000,1768314660000000000,141320,141320,141320,141320,0,4599,4599
2026-01-13 22:32:00.000000000,1768314720000000000,141320,141670,141320,141670,5,4599,4600
2026-01-13 22:33:00.000000000,1768314780000000000,141670,141670,141670,141670,0,4600,4600
2026-01-13 22:34:00.000000000,1768314840000000000,141670,141670,141580,141590,2,4600,4600
2026-01-13 22:35:00.000000000,1768314900000000000,141590,141620,141580,141590,4,4600,4599
2026-01-13 22:36:00.000000000,1768314960000000000,141590,141640,141510,141640,3,4599,4601
2026-01-13 22:37:00.000000000,1768315020000000000,141640,141640,141640,141640,0,4601,4601
2026-01-13 22:38:00.000000000,1768315080000000000,141640,141640,141640,141640,0,4601,4601
2026-01-13 22:39:00.000000000,1768315140000000000,141640,141640,141500,141500,1,4601,4601
2026-01-13 22:40:00.000000000,1768315200000000000,141500,141500,141500,141500,0,4601,4601
2026-01-13 22:41:00.000000000,1768315260000000000,141500,141690,141500,141650,4,4601,4600
2026-01-13 22:42:00.000000000,1768315320000000000,141650,141880,141650,141880,2,4600,4599
2026-01-13 22:43:00.000000000,1768315380000000000,141880,141970,141850,141850,3,4599,4599
2026-01-13 22:44:00.000000000,1768315440000000000,141850,142000,141850,142000,1,4599,4599
2026-01-13 22:45:00.000000000,1768315500000000000,142000,142070,142000,142070,3,4599,4599
2026-01-13 22:46:00.000000000,1768315560000000000,142070,142140,141990,141990,2,4599,4600
2026-01-13 22:47:00.000000000,1768315620000000000,141990,142250,141990,142250,2,4600,4598
2026-01-13 22:48:00.000000000,1768315680000000000,142250,142270,142130,142130,4,4598,4599
2026-01-13 22:49:00.000000000,1768315740000000000,142130,142130,142100,142100,1,4599,4600
2026-01-13 22:50:00.000000000,1768315800000000000,142100,142110,142100,142110,1,4600,4600
2026-01-13 22:51:00.000000000,1768315860000000000,142110,142110,142020,142020,1,4600,4601
2026-01-13 22:52:00.000000000,1768315920000000000,142020,142020,142020,142020,0,4601,4601
2026-01-13 22:53:00.000000000,1768315980000000000,142020,142020,142020,142020,0,4601,4601
2026-01-13 22:54:00.000000000,1768316040000000000,142020,142020,141690,141690,4,4601,4600
2026-01-13 22:55:00.000000000,1768316100000000000,141690,141690,141690,141690,0,4600,4600
2026-01-13 22:56:00.000000000,1768316160000000000,141690,141690,141550,141550,1,4600,4599
2026-01-13 22:57:00.000000000,1768316220000000000,141550,141550,141550,141550,0,4599,4599
2026-01-13 22:58:00.000000000,1768316280000000000,141550,141760,141550,141760,3,4599,4600
2026-01-13 22:59:00.000000000,1768316340000000000,141760,141760,141760,141760,0,4600,4600
2026-01-13 23:00:00.000000000,1768316400000000000,141760,141760,141760,141760,0,4600,4600
2026-01-13 23:01:00.000000000,1768316460000000000,141760,141760,141380,141440,4,4600,4600
2026-01-13 23:02:00.000000000,1768316520000000000,141440,141450,141280,141450,2,4600,4601
2026-01-13 23:03:00.000000000,1768316580000000000,141450,141450,141300,141300,1,4601,4600
2026-01-13 23:04:00.000000000,1768316640000000000,141300,141400,141300,141400,1,4600,4601
2026-01-13 23:05:00.000000000,1768316700000000000,141400,141400,141400,141400,0,4601,4601
2026-01-13 23:06:00.000000000,1768316760000000000,141400,141400,141360,141360,1,4601,4600
2026-01-13 23:07:00.000000000,1768316820000000000,141360,141510,141360,141450,2,4600,4600
2026-01-13 23:08:00.000000000,1768316880000000000,141450,141470,141450,141470,1,4600,4601
2026-01-13 23:09:00.000000000,1768316940000000000,141470,141490,141470,141480,4,4601,4602
2026-01-13 23:10:00.000000000,1768317000000000000,141480,141480,141480,141480,0,4602,4602
2026-01-13 23:11:00.000000000,1768317060000000000,141480,141480,141480,141480,0,4602,4602
2026-01-13 23:12:00.000000000,1768317120000000000,141480,141570,141480,141570,5,4602,4605
2026-01-13 23:13:00.000000000,1768317180000000000,141570,141570,141570,141570,0,4605,4605
2026-01-13 23:14:00.000000000,1768317240000000000,141570,141570,141570,141570,0,4605,4605
2026-01-13 23:15:00.000000000,1768317300000000000,141570,141570,141570,141570,0,4605,4605
2026-01-13 23:16:00.000000000,1768317360000000000,141570,141570,141570,141570,0,4605,4605
2026-01-13 23:17:00.000000000,1768317420000000000,141570,141570,140830,140930,5,4605,4606
2026-01-13 23:18:00.000000000,1768317480000000000,140930,141060,140540,140850,24,4606,4609
2026-01-13 23:19:00.000000000,1768317540000000000,140850,141100,140850,141020,6,4609,4607
2026-01-13 23:20:00.000000000,1768317600000000000,141020,141020,140900,140900,2,4607,4607
2026-01-13 23:21:00.000000000,1768317660000000000,140900,141010,140900,141010,1,4607,4607
2026-01-13 23:22:00.000000000,1768317720000000000,141010,141010,141000,141010,3,4607,4610
2026-01-13 23:23:00.000000000,1768317780000000000,141010,141080,141000,141080,3,4610,4611
